product_id,product_name,price
c3be48a2-d34b-4199-90c0-c59b9d9af864,Sole - Iqf,$52.06
cc89d2b4-2109-41fe-aee4-4e98f661bd7f,Cheese - Mozzarella,$78.17
c607fee4-995b-4645-ae97-e1db0a140182,Beans - Kidney White,$52.00
8b2e5ed6-b0f9-461c-b63f-b73e1cc45fd7,"Zucchini - Mini, Green",$70.55
7f68eecd-a295-4039-b718-fc9038147e3f,Piping Jelly - All Colours,$71.11
7b6570d6-2ba0-4d71-8b44-dce138c47458,Muffin Mix - Carrot,$22.76
ecd3e738-5aa7-4dba-8ef9-873ced17f60e,Blouse / Shirt / Sweater,$10.04
35935dbd-805d-4846-b9b3-07e685724b10,Shrimp - Black Tiger 16/20,$74.87
56b00657-04cd-46ea-be24-e27141a743b4,Beef Flat Iron Steak,$51.98
065834c5-833f-4622-9aae-26fbeda7db67,Pepper - Jalapeno,$66.92
2258a6f3-c33c-4dbb-9ed8-a39e6c1e5bd7,"Soup - Beef, Base Mix",$36.03
c0dd2779-4a0e-4c1a-ba9a-f751b8e92ba1,Wine - Maipo Valle Cabernet,$98.20
8ccdaaf2-b4ac-40b5-a82e-ff4cffc0d01f,Water - Spring Water 500ml,$85.54
1feeb5fd-1717-4255-811f-f598660a6efc,Beer - Sleemans Cream Ale,$62.27
3e8e8238-923b-483f-bb33-81bd214277b9,Potato - Sweet,$23.05
ee05128f-72c4-4602-80ea-ee8b4404a4eb,Beef - Tenderloin Tails,$30.04
b3c1a4c2-45be-454b-b0a8-9ceb32bd4747,"Coke - Classic, 355 Ml",$69.02
da2b6b9a-420b-4a37-ace7-b548a3891bec,Table Cloth 81x81 White,$48.35
4f8574c3-d03b-4ea8-b893-cd89419f34de,Saskatoon Berries - Frozen,$89.20
e6a68393-12da-45fd-9e49-382d129002b4,Salmon - Fillets,$94.06
3e6c5a8d-f734-4198-adff-d9bc779cbde3,Lemon Pepper,$74.85
7b80a143-2323-4c32-83f1-f9c2035a8a64,Scallops - Live In Shell,$96.94
6f25c23d-b765-43a0-8406-825502a1371d,Tart - Butter Plain Squares,$11.27
f702c7ae-3d9f-40df-bae9-c9a91ecaf04d,Icecream - Dstk Super Cone,$12.86
102a0fb4-f004-4b3f-aff9-d809f104444f,Monkfish - Fresh,$76.52
e65bd063-9064-479c-b78c-f143b86aee8a,Snapple Raspberry Tea,$19.36
e77df984-5291-4f60-991b-9d17a5e8ad44,Carbonated Water - Raspberry,$70.91
98db76fa-8fae-49eb-9bd1-58cc486300fe,Quiche Assorted,$82.27
a8f43377-091f-4be9-b042-8e60db2f0d46,Pizza Pizza Dough,$14.18
38f40fb0-a3a1-442e-8310-126f9a3d479d,Onions - Cooking,$59.51
2604530e-caaf-4985-90fa-901af0c1bc1a,Wine - Pinot Grigio Collavini,$13.56
bd67d44a-30db-4da6-b29d-6b2f04b03a60,Sauce - Caesar Dressing,$27.68
60e32f05-9015-41a7-a38f-e8ee61ba3032,Butter - Salted,$23.03
1f4e5a52-5218-4342-adb3-0fa2cd0b8fc0,Wine La Vielle Ferme Cote Du,$13.90
6bbf0513-595c-4a80-b11d-fb1e83c38bda,Uniform Linen Charge,$70.33
083a7822-3d43-4d79-ab87-a90d7e3342e6,Mustard - Seed,$43.55
9039d02b-22e5-41d6-987b-e9292baad6bd,Sauce - Rosee,$23.08
ad7044c7-591b-49cb-b783-cde686701334,Lotus Rootlets - Canned,$66.59
f35afb62-c703-4bd4-906e-ba45dc86fb60,Sea Urchin,$95.65
b5357da9-a0a6-4eb2-9143-9ddf8ec0484c,"Juice - Tomato, 10 Oz",$49.95
f68dd9ae-c4d3-4c33-8700-ad6af800641c,Oil - Olive Bertolli,$68.70
886943b1-ce31-4a52-a519-67b48d1f277d,Sorrel - Fresh,$86.15
5ae15810-c10b-453f-ae6d-20625a21615b,Sea Bass - Fillets,$54.36
28810121-325b-4f99-9a9c-a7002474c565,Galliano,$36.68
b266fa9f-e771-4b74-8dca-69388488c7b0,"Nut - Hazelnut, Ground, Natural",$70.78
d041434c-b6cf-4e37-8134-a629994ca88b,Muffin Mix - Chocolate Chip,$70.56
7c50b67e-057f-4953-8a98-0a9ecf14ec35,Chocolate - Dark Callets,$50.57
b6e5653c-7da9-4203-932c-52a542e56b40,Appetizer - Mushroom Tart,$63.78
e1b9aa99-91eb-43e9-8121-5f1a3a3d2a84,Trueblue - Blueberry,$94.91
aa3f20da-84f9-4f3e-b8e6-6cd6350ca47b,Potatoes - Parissienne,$16.99
9743b157-84a2-4a7b-bcea-faaff68b6a0e,Cheese - Gouda,$86.83
040f684e-0bd9-4f0c-a389-ed120bbca959,Wine - Domaine Boyar Royal,$36.31
5d8890bc-74d6-4d7b-bcb6-c2b5fc0b8532,Coffee - Frthy Coffee Crisp,$92.78
3d6131f0-a4c4-4a1e-a554-e00b734b005b,Nantucket Cranberry Juice,$55.69
e7eb1641-e477-4d49-b839-35750ae7c7c2,Couscous,$49.61
048c7988-28c6-42d7-a343-e189bb991ba0,Bread - Italian Corn Meal Poly,$60.95
ae7a3f83-3705-4cff-b99d-8fbe13523167,Pastry - Baked Scones - Mini,$54.35
f2e787cc-a203-45c7-b8f0-67d0e4c926ab,Cheese - Oka,$14.15
2c8dd621-632e-4dc0-b236-fdaaf88f11ca,"Red Snapper - Fillet, Skin On",$58.56
a26fdf3c-0de8-4b66-82c5-1d8d2a9d108f,Glaze - Apricot,$47.56
754d1cb9-9780-4239-9d25-e3387b6d1299,Shrimp - 31/40,$36.47
7a3562a4-8fd6-4b24-806a-137791bcffdf,Lemon Tarts,$100.00
85e553f2-2d0c-4658-a4b8-7d12f33e482e,Straw - Regular,$57.70
a52f2926-2991-42e2-bba5-41811923ae11,Bread - Hot Dog Buns,$80.58
9ba381ff-e139-471b-8da4-db04b3d7ddb5,Muffin Chocolate Individual Wrap,$18.20
7dc7b353-951b-48c6-be75-230823cc9621,"Wine - Mas Chicet Rose, Vintage",$68.56
d13d5d6f-028e-4c94-b77b-ea101f0126f0,Bagel - Ched Chs Presliced,$14.90
04abc340-ed46-46ef-9936-2fcbc04bc171,Beer - Blue Light,$17.85
78f0c871-226c-4283-a9a7-3f265a453840,Extract - Lemon,$28.40
9e842a9a-fb75-458a-b757-c845897a36de,"Pork - Tenderloin, Frozen",$99.28
b733b8e7-41c1-41c0-867b-f8a7dd9e1533,"Beans - Black Bean, Dry",$17.08
fe18eaf8-860e-42c3-b0a2-e084ec2ea68b,Pepper - Orange,$38.98
510fcb57-cd42-48d0-a26c-682d6da548be,Sprouts - Brussel,$94.85
226c2e49-a9ab-47d9-9613-32677b7f060e,Pop Shoppe Cream Soda,$93.30
4b813260-b03c-44e7-8bd7-1f1538a4e896,Wine - Toasted Head,$91.63
99857e7e-6ff1-4820-91f0-1d9132d12b81,Pear - Halves,$17.01
764abcba-7e32-40ee-9635-d23cc9cad828,Coffee - Cafe Moreno,$12.71
dda70c2e-418e-41e2-8be2-4fb49bfd36cb,Wine - Domaine Boyar Royal,$43.42
98f72a24-6ed1-42f6-a2b4-5d7dd37af04d,Salmon - Fillets,$86.42
1be5b35f-f261-46ff-9f57-219ac6811204,Pear - Packum,$11.29
5c0a8dec-77c9-43e2-b8bb-fa57f0de1dce,"Soup - Knorr, Ministrone",$80.33
4df000aa-b080-4650-8752-0b7405006d50,Sobe - Orange Carrot,$23.15
1a4ad228-8345-41f5-ba3d-e04fa0ec18ac,Kolrabi,$42.56
c2bdd9c9-f6a6-4110-9b53-ff3bf8ca4054,Cheese - Brie Roitelet,$69.26
4615e771-25aa-4c15-aab1-fb2852636957,Broom - Corn,$39.72
498067cd-8652-40fb-bd2c-1ca990a0f955,"Butter - Salted, Micro",$16.90
e1b6861b-d0d2-43ef-a80c-4a33f2d21495,Gatorade - Xfactor Berry,$94.59
a245041f-1367-42ac-9177-bf563a0df88a,Pie Pecan,$64.07
a253dd95-3401-4411-a45d-6d340c2097a6,"Mop Head - Cotton, 24 Oz",$24.65
0598a18c-7ed2-4985-849b-2e896366cf33,Huck White Towels,$92.70
c52f31ef-d0cb-4d10-9928-977169a702e5,Extract - Raspberry,$46.60
acaaf68a-bafc-4d81-9e06-44f75deaf76a,Ham Black Forest,$65.32
db93f269-a75f-433b-82d5-59b9f508c19f,Wine - Gato Negro Cabernet,$76.53
3ab7fa54-90a9-47c1-8fe7-d4300d8ad86c,Juice - Orange 1.89l,$72.08
c7320d69-cdad-42af-b188-70b957d02c70,Pear - Asian,$94.18
3c1d2fde-144d-4a9b-ac90-bdccd622bb4f,Beer - Creemore,$59.06
3a1c0f3a-4e2d-4830-91ab-1084e115e83c,Wine - Cotes Du Rhone Parallele,$83.79
92487db3-e6e4-4c61-860f-5f01c8b94c04,Huck Towels White,$68.51
87a12f7c-8e41-48eb-8de7-dfd1ce9c849a,"Stock - Veal, Brown",$83.69
5414b8cf-77be-4af3-8690-57a90c638d3f,Napkin White - Starched,$86.76
e258de6a-f76e-4c60-945d-fa5467bd8931,Graham Cracker Mix,$19.40
323e9a27-8045-4ac7-aa18-dc7d426644f9,"Quail - Eggs, Fresh",$14.57
7e5662ac-e9b1-4744-a82b-387534245e72,Eggplant - Baby,$14.32
c3169296-827f-4c6b-b387-467a3e22c6ab,Garlic,$30.46
6d7ea7ca-a9b1-42b6-9f5b-541367e6ae7d,Yokaline,$63.63
ae8746bd-877a-4f58-ba24-6626ec8057fa,Broom Handle,$41.31
ef252afa-68ac-46f1-9c21-2cd84898201f,"Stock - Chicken, White",$24.95
5a57c606-073d-40e0-bf31-299d6fd0dd22,Liquid Aminios Acid - Braggs,$17.80
6940adf2-2580-485f-afce-22749faae032,Rolled Oats,$71.25
4b09991a-9c73-44b3-b3c3-b084635917a1,Kumquat,$63.36
9aeef8ea-0f4d-4792-aa9c-94ac9d1e0317,"Carrots - Mini, Stem On",$47.29
c5f0622b-57e4-43b6-94fb-4368a4621c81,Sauce - Salsa,$83.66
b9aae6ed-7deb-48f9-91f2-dc5be30efcd0,"Tomatoes - Plum, Canned",$10.94
ad05869f-1d37-4006-9080-b51e6b8b37cc,Gherkin - Sour,$44.09
9068362c-b649-4026-9acf-3ffc68a3323c,"Turkey - Whole, Fresh",$28.68
e5e19627-74d8-475d-baf7-81bf7d3590d9,Lettuce - Belgian Endive,$88.87
32ee643b-28e4-4dd7-84a4-77c9919abcf1,Cake - French Pear Tart,$46.46
ed18eb7b-22fd-41db-a6b5-6261d331403b,Cranberries - Frozen,$52.62
885a2f65-4569-40fe-8e74-d59abb549865,Oregano - Fresh,$64.31
b1e07e54-f8f0-4d6a-b96f-b7ea35b9376e,"Beef - Ground, Extra Lean, Fresh",$80.85
031abf38-39bc-475c-be75-93a651d5e85e,"Flour - Buckwheat, Dark",$25.21
a45b005b-dd59-4599-aa46-ee3e025c6489,Pepper - Cubanelle,$80.42
84b482e4-58b4-4cc8-85e6-cb6cfef81f9d,Snapple - Mango Maddness,$75.27
e507a843-4819-4433-b556-bf4b37a22def,"Apple - Delicious, Golden",$27.77
eb2e8619-b57b-4003-86aa-554edf28198a,Sambuca - Opal Nera,$95.61
14eeec55-9d11-4c87-866c-1c23fcde064d,"Tea - Darjeeling, Azzura",$93.13
185a4a7f-ccac-4b4b-bb0a-44c4b68723a7,Horseradish - Prepared,$39.49
77e12a44-8d1e-4486-b394-07b790e7df71,Eggplant Italian,$60.58
d96d556c-19e9-429c-abc6-73d9e9c40f14,Lobster - Live,$40.79
705e6c10-0c4e-4c6b-97f6-fcaa04cf8f22,"Lamb - Pieces, Diced",$80.53
d861287c-7e85-455c-8dda-27c065626af2,"Juice - Clam, 46 Oz",$31.10
6d9cc941-4c6f-4ce0-af81-e501631aae2c,Beer - Camerons Auburn,$60.75
f72e9cf7-d5be-4a2e-b74d-57a85a1d09e9,Gelatine Powder,$44.93
c8ae3572-0fd0-4312-a6be-f6d77d665c20,Cheese - Goat,$89.95
53e76479-373f-43e1-be3e-ff10b1456182,Island Oasis - Magarita Mix,$73.10
d61d6eca-50b8-492a-a818-6430900660fe,Rice - Brown,$55.13
2583e5cd-199f-478f-9199-e7c93e8b906e,Veal - Bones,$51.72
14e1aac3-05cb-49f9-b38b-953ba3cd18c4,Mcguinness - Blue Curacao,$58.71
82facc3a-cce6-4986-844b-12d3a20ebeb5,Water - Green Tea Refresher,$10.83
9b971a34-ebbf-4fbd-8154-024becc1af85,Eggplant - Regular,$71.87
3c6a03b8-e142-4452-83a2-8618fe83b5f9,Pimento - Canned,$26.71
35bbcacc-bbd6-498f-9dbb-bda006223c90,Onion - Dried,$11.97
25cee236-cd10-491d-b592-10a20f0da77b,"Pasta - Rotini, Dry",$51.05
d9643f25-ea25-4043-a791-5a6633f27d53,"Quail - Eggs, Fresh",$91.96
379bf627-ffbc-457e-8acc-c71336a29828,Beef - Striploin,$83.03
a55755bc-2e87-44cc-af7a-cc60b4ab23be,Oil - Cooking Spray,$27.98
8d67ef68-87e1-49cf-b069-27364bdfd9ee,Cookies Cereal Nut,$81.75
436ebdea-c64c-4691-aab6-3c1df017193a,Beer - Molson Excel,$34.16
817ff779-6e89-43ae-bf78-d62073fd505b,Beans - Yellow,$26.80
d583fe6c-92ba-4552-8504-2e81feea9b8b,Bread - Raisin,$44.01
d0f6bb8a-09b2-4bdb-a860-eef0a3d8c537,Cookies - Englishbay Oatmeal,$82.32
db6f50f6-9768-4ce0-96e2-5a650c50456c,Hummus - Spread,$17.60
072a4b81-06bd-425d-b528-6cca87bc7c6a,Sausage - Breakfast,$58.25
7874ba94-735a-4188-8e1e-3b97510ab594,Bread - Malt,$25.37
57591d80-b4bc-4957-8edc-8be252163a01,"Juice - Clam, 46 Oz",$90.34
92ef781c-3072-4654-a99c-31d0f112571c,Lotus Rootlets - Canned,$63.39
a6283ec7-932b-4208-80d6-81fd34222e99,"Yogurt - Raspberry, 175 Gr",$78.67
c0913a8d-afb8-4d7a-a266-fa5199ffb6de,"Syrup - Monin, Irish Cream",$14.92
9e3a0bd1-6482-41d0-ba30-ae9db78825c3,Wine - Sogrape Mateus Rose,$64.96
734ce64d-2c66-4678-8d51-2ab53b453bce,Wine - Chardonnay Mondavi,$44.17
f8dd8cf7-ad79-456b-9095-0353b5625941,"Lamb - Leg, Boneless",$48.17
21dd339e-c608-43f9-b2a5-e9d154c2eeba,"Fish - Artic Char, Cold Smoked",$93.32
6b79cb7e-b6e0-457c-887c-23f85a15e180,Liners - Baking Cups,$10.95
373dfc28-8a03-4df9-81d4-4575f31ce4a9,Soap - Hand Soap,$19.42
aa0e6428-706d-4ad3-bbfe-d44ecbeed6b6,"Pineapple - Canned, Rings",$74.94
542affc9-20e1-4922-b450-74c6cfebcd75,Garbage Bags - Black,$51.01
28a38e72-36af-448d-ad58-792fd1f713e6,Duck - Fat,$86.45
96a0a859-17bb-4132-882e-1400781aa2a3,"Cheese - Cheddar, Medium",$97.75
ada48892-a79d-427c-bc29-6cca1c564f9f,Sauce - Thousand Island,$31.68
0869431b-b7df-4ffd-9dfe-8a96f6b2459e,Wine - Magnotta - Cab Sauv,$79.15
2b428df1-4d7d-4811-be86-1a52a7ae151c,Yoplait Drink,$54.43
86a5fbad-fa6b-4c6b-b543-a4d643720a1b,Fork - Plastic,$46.07
0c7a98f3-aae7-45c4-a996-e59f17dbee7b,Capers - Pickled,$56.68
dbb11e3d-6322-48f8-bc94-7da33ee6cba5,"Chicken - Breast, 5 - 7 Oz",$73.55
e2ba8028-2981-4213-8eba-8e9aedb1d93f,Water Chestnut - Canned,$79.37
1e4408fc-4b1c-465d-8bf2-398e9456eee8,Mini - Vol Au Vents,$23.85
67bb9538-6dd0-4b95-96be-262ab4cc8e75,Lychee,$32.09
fd1d5a7d-fd96-4a53-bcb1-cb3014ca7352,"Beef - Ground, Extra Lean, Fresh",$35.05
ddff7853-1e69-41e2-a28d-b668f7ef2dc8,Pur Value,$27.59
76aa100f-dbc3-4dfd-9d09-1ca706298dee,Cheese - Provolone,$49.38
f790d862-916b-49cf-a5ab-b02deb26f0ff,"Wine - White, Riesling, Henry Of",$85.55
1e55fbe1-c024-4d09-9a38-71cf72cb71a8,Pears - Bartlett,$95.23
9422f2f6-b9e2-4fa9-aff0-0fa997bd955a,French Pastries,$99.98
943d9294-3ba4-4c01-af0d-c450048f0974,Jameson Irish Whiskey,$11.50
195f843d-051b-44f5-a939-695edfe1dcad,Wine - Champagne Brut Veuve,$12.44
39990666-059e-4137-a4ec-a0ca74118cb8,Mushroom - Chanterelle Frozen,$67.92
bf104878-54ac-48a4-8994-5ef51a8b6685,Sping Loaded Cup Dispenser,$75.22
06e980ce-815f-4cf4-a9d8-48919745417b,Beer - Blue Light,$55.69
11cbd38d-3c2e-4099-925e-3bdacacb4380,Pork Loin Cutlets,$94.99
45402943-193e-4301-b34c-e3b4d167160e,Tea - Lemon Scented,$96.50
3493e75b-1d88-4d00-8948-fa8293d4ee9a,Wine - Chenin Blanc K.w.v.,$86.10
295c74c1-032f-46c9-b22d-35977e2019bc,Tea - Decaf Lipton,$84.90
93ba31bf-cb6a-40f5-b3aa-d277b125ae7d,"Beer - Alexander Kieths, Pale Ale",$78.96
519f5f2e-de9e-41c9-8d03-18142fa8eca7,Corn Shoots,$89.66
b5dd2778-8fe1-43e9-ab9d-59d043d5c221,Wakami Seaweed,$53.58
36d32560-ee48-4c8a-a32c-42004fe34b3c,"Pesto - Primerba, Paste",$88.01
a9013eb4-08d3-4887-9167-9ce466e8571c,"Flour - Corn, Fine",$68.78
580809fb-4817-48a0-b2ce-231bb153cdf8,Pork - Bones,$97.55
0923028c-a39f-4a4a-97ed-b3e0bb5ddc90,Chevere Logs,$88.23
bfa50615-31cb-4622-96ed-24eb9a9c91bb,Wine - Fontanafredda Barolo,$22.47
bc472205-2dbc-4bcc-954d-103bf9201629,Cod - Fillets,$62.68
4e68af6b-5866-4e3c-b9ae-f769db86767b,Ginger - Crystalized,$51.98
629d0394-f4b9-4af5-86d6-ee199655629a,"Mushroom - Enoki, Fresh",$90.06
51f11b65-6660-4fa9-97be-f9d68be5a9d6,"Nut - Cashews, Whole, Raw",$52.05
0bc8bb32-6de7-4f99-8ebb-83d60dd6a592,Pastry - Chocolate Marble Tea,$91.51
be395c16-2a5f-46b0-8daa-a1b72bd88ddf,Milk - Homo,$38.54
bf7c3c75-3b6c-4c15-a074-a8d3c9ba4527,"Beef - Rib Roast, Capless",$68.48
70ea3935-e2d2-4fd5-bdba-4bc08a4f96eb,Sea Bass - Fillets,$87.79
4614b43d-0c29-49fc-b5a4-8bb0603fde50,Squash - Sunburst,$66.06
19b8a78b-9888-4d31-8eb9-1fd3564d0449,Coffee Swiss Choc Almond,$67.87
5b4229a0-631b-4911-a542-e2d0338b59de,"Quail - Whole, Boneless",$70.39
2d40cd6e-3333-4c4e-9500-1f23ccbc39bd,Cake - Sheet Strawberry,$81.91
198bafc4-cea9-4837-8d0c-d48364aa284c,Pasta - Angel Hair,$59.99
6dd462e5-073a-452f-a473-5a681892da30,Extract Vanilla Pure,$66.96
66f53871-0ece-4872-bcbf-e8669ff1f756,"Tart Shells - Sweet, 3",$80.09
01f5a232-cbb6-4460-8263-6493288a23a9,External Supplier,$55.55
2e784144-aad6-49ba-ad86-c6d39ebac593,"Wine - Bourgogne 2002, La",$25.82
53f7d788-bdf2-401f-9aa6-2ec1f080a708,"Bread - Roll, Canadian Dinner",$72.83
9983ee35-7bbe-409f-b1bd-8176ce72d75c,"Lid - 10,12,16 Oz",$26.45
42a2c1dd-7b25-465c-bc42-d9c6317110f3,"Coke - Classic, 355 Ml",$48.30
5cd7eb9d-148b-489b-9742-94ad31d542cc,Papadam,$48.33
d71c26dc-62cd-4412-9e11-6289cbb19fa6,Pastry - Trippleberry Muffin - Mini,$33.03
222e89d7-a7d1-4fdc-82c8-bcd84595552b,Oven Mitts - 15 Inch,$80.84
4610310a-a1f6-4fad-8909-ee5737a90a4c,Salmon Steak - Cohoe 6 Oz,$57.46
3bb0a417-c9e5-4c63-9aa2-5c81839b349c,"Crush - Orange, 355ml",$53.46
487e662f-4cb2-4d37-8179-aba06c7035b8,Longos - Chicken Curried,$78.70
809c9925-3be4-4fac-87a3-a94c6f0ea7b7,Sprouts - Bean,$86.17
67a78ff6-c3f4-43d5-8fc0-596f28e64cea,"Wine - White, Chardonnay",$99.87
b89b69a7-398e-474a-a460-49d7db2143d5,Bread - Malt,$91.34
f5e57e9c-bb2f-47e5-9e6f-371fdf2bc033,"Bread - Multigrain, Loaf",$40.16
5a493a15-fdcc-4084-b666-826bac49f1e6,Celery,$92.75
34b98229-6b4b-49eb-b436-3bb9b08f04c6,Cheese - Swiss Sliced,$50.29
3719a91d-0826-4b04-8924-4a42da6be9a1,Cakes Assorted,$15.78
a5b1b7a5-d2f5-4b7f-8c1a-04a0e01812fe,Cheese - Oka,$84.66
23af362f-6051-490d-b8c9-784891b02dca,Puree - Kiwi,$27.48
baa381d9-8b60-4750-8a33-15e6bf643b6d,Cheese - Blue,$41.66
0ed4ef91-52da-4826-97ac-1d4e9116fe55,"Pork - Ham, Virginia",$41.66
d292475a-92ab-4265-af60-3594a42a1524,Chips - Potato Jalapeno,$69.94
b1c26e31-9547-4f72-90d7-da19bf9204f9,Chocolate - Compound Coating,$81.43
24abd3a5-3359-4603-b93d-a7b7cee4508f,V8 - Berry Blend,$38.91
3a8bda61-2ba4-4524-8d8e-2c49b242d291,"Juice - Pineapple, 341 Ml",$78.50
84f84700-e8a3-4ebe-93b1-e76dc19092ce,Rice Wine - Aji Mirin,$15.14
a4522c71-1313-4e93-ae5c-0fa1b47ea3d8,Venison - Striploin,$23.33
09600478-614b-4fa4-bccd-d38690b8707a,Praline Paste,$59.26
39dae302-d3b1-4016-be12-2da56218413b,Chocolate Liqueur - Godet White,$53.52
41d5d56f-ae3f-4e45-a3fc-e996352f37f1,Tea - Lemon Scented,$74.44
c57374b0-7d4b-492e-bbe6-cc98cd375bc5,Fiddlehead - Frozen,$16.90
989cf0b4-5b5b-481e-9eb6-4c586ca586d5,Nori Sea Weed - Gold Label,$51.48
953749d8-49a9-4452-99f6-bcb20997fc42,Pepper - Chilli Seeds Mild,$59.75
db4fb5e3-d28f-46ba-b75d-0b26efcff2e6,Pasta - Cheese / Spinach Bauletti,$64.87
b8b11276-e06e-4de8-ab17-cfa95a4714d1,Potatoes - Mini White 3 Oz,$55.53
58899df5-03f6-4899-8350-b5b24d47f4ba,Duck - Fat,$25.14
436742aa-69e6-4ae2-909d-413a0dfefc96,Gatorade - Cool Blue Raspberry,$72.77
e1cc22c5-c69d-453a-b125-89576e41e093,Lamb - Loin Chops,$51.37
58f6511b-40ff-477f-9f63-33419f68f4df,Mushroom - King Eryingii,$36.14
6f01a459-5c7c-4577-b48b-ad27d9f3817c,Baking Soda,$93.22
eb1fdde8-8b35-4b00-911c-9cf3a2dcea9d,Beer - Upper Canada Lager,$65.27
dab5b1fb-809a-45ae-b355-9f93f412581d,"Lettuce - Romaine, Heart",$45.44
9dbae7bc-fd8a-4728-bcfb-f36d1c521690,Shiratamako - Rice Flour,$73.49
d7d8c99d-103d-4066-809e-53fad552126c,Wine - Chateau Timberlay,$89.10
dffadee8-8c94-4c56-98fd-cc96efd91b49,Scallops - 10/20,$72.55
778df74e-5344-47cc-9a42-b958ad9230b7,Food Colouring - Blue,$45.67
0767e76c-bce8-40ee-ba3f-96cdd28d4ed2,Leeks - Large,$17.51
42b89265-6428-4c33-859c-dd78de8bfbc6,Sauce - Alfredo,$22.60
12937c9b-c00e-4ee8-b621-7acdd0a4171b,"Split Peas - Green, Dry",$50.98
ba7bd67f-fb8e-479a-8970-b724ae40d682,Soup - Verve - Chipotle Chicken,$54.08
d62b40e2-7b10-4d20-a9f8-1b74efedd175,Pepper - Green Thai,$17.26
c0a4a532-4800-4171-af2c-4efea0ea380c,Island Oasis - Strawberry,$77.42
cfaa15cc-2037-4592-8637-4223415138ac,"Wine - Red, Metus Rose",$61.89
edd8b423-8198-44c1-a386-91559d10f577,Glucose,$61.18
938f577d-e412-4a5b-923f-32da419a8ec6,Glove - Cutting,$17.95
c9355623-9bdf-4721-80ea-5bbb9321a24d,"Salt - Rock, Course",$17.73
90c6e480-f55b-4c3c-84a9-c8959b9f4439,"Soup - Clam Chowder, Dry Mix",$69.74
3ab681f6-c5b2-4b17-b26e-8a1ec56bf8f1,Steamers White,$31.12
2c16c20a-4a7f-4461-a5e3-4295918fc405,Beer - Maudite,$52.53
a13d20c0-a51a-4b57-acdf-c255f370c532,Spice - Peppercorn Melange,$92.21
d2fe32ae-6d6d-46cc-8aa2-de5778a860be,"Wine - Red, Mouton Cadet",$63.78
09cb38f1-86ec-4d74-b0e6-54a495d8bfe5,Eel - Smoked,$80.55
4eb47a7b-ef7b-43a6-9e16-89ac5aeed609,Wine - Vouvray Cuvee Domaine,$60.82
da95fd06-8cba-4254-9c2e-61f62c2090b0,Muffin Puck Ww Carrot,$80.60
ba9f9937-62f1-43f5-8cc8-96a386a82126,"Cherries - Maraschino,jar",$19.35
d3578b08-9651-4273-8de7-481ce06a590b,Banana,$43.01
6298d4d1-3cd1-4ce9-9d37-5aefbcf3f889,Table Cloth 90x90 White,$69.53
59fb59fa-4d0d-4172-b15c-724421911491,Ham - Cooked,$64.19
d7519b25-4a93-4c62-a98b-bfdca594d95d,Muffin Mix - Banana Nut,$76.76
f22d67e5-9d1c-4c0b-a083-54155f1273b2,Energy Drink - Franks Original,$64.96
d497fe14-fb14-4846-ba04-7789e7ae3c40,Jello - Assorted,$44.46
19192fd4-f7d8-4f14-bddf-24adb66d2101,Wine - Chardonnay Mondavi,$18.17
ab6178c9-518f-49f3-827f-93243563d0ac,Cheese - Comte,$93.14
e40378db-393f-4607-98ea-77a575e12fa1,Wine - Barolo Fontanafredda,$45.16
dd59f954-4e74-4769-adce-d4d064164652,Sauce - Hollandaise,$23.22
8cf70305-42fe-49ee-8c70-ee3ff4d9e964,Jolt Cola - Electric Blue,$28.40
9761d451-48ff-4984-97bb-3501bf092e24,Chicken Thigh - Bone Out,$18.14
7e93950f-d732-4c78-8b6b-939f82e65c22,"Fish - Soup Base, Bouillon",$33.65
d7e530e1-8d08-4c24-8859-48ccb1639875,"Mop Head - Cotton, 24 Oz",$28.94
0a689e0e-95ef-4c17-b86e-2a90ceda5d0a,"Beef - Kindney, Whole",$40.84
485d6e22-7d32-4e8c-9f42-081835916262,Cheese - Bakers Cream Cheese,$24.85
92e6b88c-75d0-4b5c-a65e-c07f8aaac037,Bread - Mini Hamburger Bun,$41.97
9c0793b8-c99c-442f-b54d-7df260b1374d,Pepper - Pablano,$79.29
de556e31-36d6-4564-abff-37deeddcd10c,"Wine - White, Pinot Grigio",$55.92
53e8dc25-d224-4baa-8959-626f11d7c1c7,Cabbage - Green,$48.23
9e2bfb01-3e8f-4d91-865f-83a218a03660,Muffin - Bran Ind Wrpd,$43.21
5369eb38-8aa6-4809-b99d-87d656bf172c,Sour Puss Sour Apple,$52.25
04c512f7-9b1a-426c-afd5-1cf0f42dba7b,Wine - Zinfandel California 2002,$17.37
a2eab246-89c4-46c5-9e9a-a3202e2ec139,Tart - Pecan Butter Squares,$69.47
b605f3b6-4e8a-4a33-b015-a6c47a8f992b,Cornstarch,$94.47
ffe74ba9-3f1c-4b2e-8d71-6cf7b9bbd678,"Sparkling Wine - Rose, Freixenet",$54.40
4ddaed0d-abb9-49dd-b795-b1db7a09fe78,Chip - Potato Dill Pickle,$34.10
ecbba34a-6546-4991-a2b3-840398a72cd8,"Veal - Inside Round / Top, Lean",$40.57
79c53c7f-c6ab-4d97-9c1a-942e9b4cf9c8,Truffle Cups Green,$49.99
5e5cf3c9-7409-47f6-81dd-789e067e7120,Flounder - Fresh,$79.06
b8ff420a-7ef0-44b5-888f-f744ffbba350,"Beef - Roasted, Cooked",$68.60
